ID,datetime,temperature,pressure,windspeed,Usage_kW,AC_DR_kW,Kitchen_kW,UPS_kW,LR_kW,AC_Dr_kW,AC_BR_kW,electricity_consumption
32677,3/23/2017 13:00,7.9,987,4.38,1.4058,0.0002,0.1695,0.1677,0.1361,0.0062,0.3135,243
32678,3/23/2017 14:00,8.6,988,2.14,1.4071,0.0001,0.1691,0.1703,0.1359,0.0061,0.3128,225
32679,3/23/2017 15:00,10,984,3.405,1.4061,0.0001,0.1695,0.1674,0.1358,0.0062,0.3139,204
32680,3/23/2017 16:00,7.9,985,2.98,1.4082,0.0001,0.1687,0.168,0.1361,0.0061,0.3158,210
32681,3/23/2017 17:00,9.3,995,2.415,1.4085,0.0001,0.1684,0.1682,0.1363,0.006,0.3154,231
32682,3/23/2017 18:00,10,995,2.765,1.3585,0.0001,0.118,0.1677,0.1362,0.0035,0.3169,219
32683,3/23/2017 19:00,10,985,2.405,1.3058,0.0001,0.0647,0.1678,0.1361,0.0008,0.3177,234
32684,3/23/2017 20:00,9.3,987,3.665,1.305,0.0001,0.0648,0.1685,0.1367,0.0008,0.3143,261
32685,3/23/2017 21:00,8.6,992,3.805,1.305,0.0001,0.0648,0.1689,0.1372,0.0008,0.313,285
32686,3/23/2017 22:00,7.9,979,6.095,1.3068,0.0001,0.0647,0.1687,0.1373,0.0008,0.3155,279
32687,3/23/2017 23:00,9.3,996,2.915,1.31,0.0001,0.0648,0.1707,0.1372,0.0008,0.3166,282
32880,4/1/2017 0:00,4.3,977,6.67,1.3061,0.0001,0.0649,0.169,0.1367,0.0008,0.3146,291
32881,4/1/2017 1:00,2.9,984,7.96,1.305,0.0001,0.0649,0.1682,0.1366,0.0008,0.3139,282
32882,4/1/2017 2:00,4.3,981,10.25,1.306,0.0001,0.0649,0.1682,0.1368,0.0008,0.3153,258
32883,4/1/2017 3:00,2.9,976,13.255,1.304,0.0001,0.0648,0.1681,0.1363,0.0008,0.3144,255
32884,4/1/2017 4:00,2.1,977,15.295,1.302,0.0001,0.0647,0.1679,0.1356,0.0008,0.3146,246
32885,4/1/2017 5:00,2.9,986,16.835,1.2979,0.0001,0.0645,0.1671,0.1351,0.0008,0.3141,258
32886,4/1/2017 6:00,2.1,983,18.75,1.298,0.0001,0.0644,0.1672,0.1344,0.0009,0.3159,276
32887,4/1/2017 7:00,2.1,976,19.79,1.2945,0.0001,0.0642,0.167,0.1346,0.0008,0.3146,279
32888,4/1/2017 8:00,5,993,22.545,1.2955,0.0001,0.0642,0.1674,0.1349,0.0008,0.3146,279
32889,4/1/2017 9:00,5.7,978,2.39,1.2992,0.0001,0.0642,0.1701,0.1346,0.0008,0.3157,249
32890,4/1/2017 10:00,7.1,985,3.665,1.296,0.0001,0.0642,0.1672,0.1346,0.0008,0.3153,273
32891,4/1/2017 11:00,9.3,991,2.14,1.2968,0.0001,0.0643,0.1677,0.1345,0.0008,0.3155,279
32892,4/1/2017 12:00,10,976,3.04,1.2947,0.0001,0.0641,0.1671,0.1344,0.0008,0.3154,255
32893,4/1/2017 13:00,10.7,974,2.265,1.2938,0.0001,0.0642,0.1666,0.1343,0.0009,0.3147,246
32894,4/1/2017 14:00,10.7,973,2.79,1.295,0.0001,0.0644,0.1667,0.1343,0.0008,0.314,210
32895,4/1/2017 15:00,11.4,976,2.14,1.3064,0.0001,0.0827,0.1659,0.1333,0.0018,0.314,201
32896,4/1/2017 16:00,10,972,3.04,1.363,0.0002,0.143,0.1654,0.1329,0.0049,0.3136,195
32897,4/1/2017 17:00,10.7,992,4.455,1.3521,0.0002,0.1662,0.1304,0.1336,0.0062,0.3143,222
32898,4/1/2017 18:00,8.6,993,6.12,1.4564,0.0001,0.1733,0.226,0.1334,0.0065,0.3168,210
32899,4/1/2017 19:00,7.9,985,8.285,1.3941,0.0002,0.1744,0.1658,0.1332,0.0065,0.3156,249
32900,4/1/2017 20:00,7.1,974,1.765,1.3949,0.0002,0.176,0.1654,0.1335,0.0065,0.3152,285
32901,4/1/2017 21:00,5.7,994,3.415,1.3931,0.0002,0.1774,0.165,0.1329,0.0066,0.3149,306
32902,4/1/2017 22:00,7.9,986,4.83,1.3911,0.0002,0.1779,0.1646,0.1326,0.0067,0.3148,345
32903,4/1/2017 23:00,5,982,6.995,1.3774,0.0002,0.1797,0.1648,0.1325,0.0068,0.3147,351
32904,4/2/2017 0:00,6.4,980,1.765,1.3737,0.0002,0.1788,0.1652,0.1329,0.0066,0.3145,318
32905,4/2/2017 1:00,3.6,985,2.405,1.3527,0.0001,0.1796,0.1649,0.1327,0.0067,0.3147,309
32906,4/2/2017 2:00,2.9,977,3.415,1.3087,0.0001,0.1796,0.1676,0.1332,0.0066,0.3147,333
32907,4/2/2017 3:00,6.4,977,2.015,1.3057,0.0001,0.18,0.1651,0.1327,0.0066,0.3143,336
32908,4/2/2017 4:00,5.7,985,3.28,1.3082,0.0002,0.1803,0.1654,0.1338,0.0067,0.3145,330
32909,4/2/2017 5:00,5.7,991,4.105,1.3061,0.0001,0.1802,0.1649,0.1332,0.0067,0.3147,348
32910,4/2/2017 6:00,5,994,2.515,1.3073,0.0001,0.1807,0.1652,0.1336,0.0067,0.3154,306
32911,4/2/2017 7:00,5.7,984,3.43,1.3083,0.0001,0.1815,0.1651,0.1335,0.0068,0.3162,270
32912,4/2/2017 8:00,5,984,5.22,1.3098,0.0001,0.1812,0.1654,0.1335,0.0067,0.3165,264
32913,4/2/2017 9:00,7.1,990,2.265,1.3103,0.0001,0.1792,0.1656,0.1336,0.0066,0.3174,264
32914,4/2/2017 10:00,6.4,989,3.665,1.3068,0.0001,0.1752,0.1656,0.1337,0.0064,0.3173,240
32915,4/2/2017 11:00,7.1,983,2.265,1.3083,0.0001,0.1744,0.1674,0.1343,0.0064,0.3169,240
32916,4/2/2017 12:00,7.1,983,2.905,1.3081,0.0001,0.1737,0.1664,0.1343,0.0064,0.3181,300
32917,4/2/2017 13:00,7.1,979,4.17,1.3051,0.0001,0.1713,0.1658,0.1342,0.0062,0.3182,306
32918,4/2/2017 14:00,7.1,995,3.54,1.3049,0.0002,0.1706,0.1659,0.1344,0.0062,0.3181,357
32919,4/2/2017 15:00,9.3,990,4.455,1.303,0.0001,0.1695,0.1656,0.1334,0.0061,0.3195,399
32920,4/2/2017 16:00,7.9,995,6.12,1.2994,0.0001,0.1688,0.165,0.1336,0.0061,0.3181,396
32921,4/2/2017 17:00,7.1,989,8.66,1.2986,0.0001,0.1694,0.1654,0.1337,0.0062,0.3165,432
32922,4/2/2017 18:00,7.1,990,3.165,1.2814,0.0001,0.1686,0.1587,0.1338,0.0062,0.3173,426
32923,4/2/2017 19:00,7.9,990,2.265,1.2785,0.0001,0.1686,0.1572,0.1337,0.0062,0.3174,426
32924,4/2/2017 20:00,8.6,986,2.655,1.2793,0.0001,0.1681,0.1573,0.1338,0.0062,0.3178,411
32925,4/2/2017 21:00,6.4,978,4.295,1.2825,0.0001,0.167,0.1603,0.134,0.0061,0.3184,378
32926,4/2/2017 22:00,6.4,985,4.245,1.282,0.0001,0.1672,0.1581,0.1346,0.0061,0.3187,369
32927,4/2/2017 23:00,7.1,986,2.415,1.2799,0.0001,0.1667,0.1556,0.1349,0.0061,0.3191,378
32928,4/3/2017 0:00,7.9,988,5.545,1.1821,0.0001,0.0784,0.1482,0.1349,0.0011,0.3183,336
32929,4/3/2017 1:00,7.1,996,9.925,1.1585,0.0001,0.0524,0.1484,0.1355,0.0002,0.3169,282
32930,4/3/2017 2:00,6.4,991,10.59,1.1809,0.0001,0.055,0.1486,0.1354,0.0007,0.3181,282
32931,4/3/2017 3:00,7.9,988,14.095,1.1818,0.0001,0.0552,0.1487,0.1354,0.0006,0.319,300
32932,4/3/2017 4:00,5.7,986,18.89,1.1762,0.0001,0.0549,0.1479,0.1344,0.0006,0.3176,273
32933,4/3/2017 5:00,5.7,992,23.785,1.1718,0.0001,0.0547,0.147,0.1332,0.0006,0.3176,282
32934,4/3/2017 6:00,5.7,995,24.7,1.1967,0.0001,0.0797,0.1492,0.1328,0.0019,0.3177,246
32935,4/3/2017 7:00,6.4,988,27.365,1.257,0.0001,0.142,0.1466,0.1328,0.0052,0.3183,234
32936,4/3/2017 8:00,5,993,27.13,1.2929,0.0001,0.1784,0.1467,0.1325,0.0069,0.3183,237
32937,4/3/2017 9:00,6.4,981,28.395,1.3075,0.0001,0.1938,0.1461,0.1324,0.0076,0.3176,258
32938,4/3/2017 10:00,6.4,986,3.415,1.3084,0.0001,0.1953,0.1456,0.1319,0.0077,0.3178,240
32939,4/3/2017 11:00,5.7,994,4.18,1.3114,0.0001,0.1969,0.1459,0.1324,0.0078,0.3177,282
32940,4/3/2017 12:00,6.4,988,2.515,1.3113,0.0001,0.1967,0.1456,0.1325,0.0078,0.3181,264
32941,4/3/2017 13:00,6.4,982,1.89,1.3128,0.0001,0.1971,0.1458,0.1328,0.0078,0.3174,309
32942,4/3/2017 14:00,7.9,986,3.665,1.3142,0.0001,0.1968,0.1465,0.1326,0.0078,0.3182,294
32943,4/3/2017 15:00,8.6,987,2.415,1.3153,0.0001,0.1965,0.1474,0.1325,0.0078,0.3184,306
32944,4/3/2017 16:00,7.1,979,1.765,1.3153,0.0001,0.1967,0.1477,0.132,0.0078,0.3184,324
32945,4/3/2017 17:00,5.7,996,2.53,1.3125,0.0001,0.1967,0.1462,0.1311,0.0078,0.3186,318
32946,4/3/2017 18:00,7.9,984,3.67,1.311,0.0001,0.1965,0.1453,0.132,0.0078,0.3184,306
32947,4/3/2017 19:00,7.1,991,4.755,1.3084,0.0002,0.1956,0.1453,0.1313,0.0078,0.3192,318
32948,4/3/2017 20:00,5.7,987,6.885,1.3109,0.0002,0.1972,0.1453,0.1315,0.0079,0.3204,327
32949,4/3/2017 21:00,5.7,991,10.89,1.3136,0.0001,0.199,0.1453,0.1309,0.0079,0.3215,312
32950,4/3/2017 22:00,6.4,1002,13.055,1.3135,0.0002,0.2001,0.145,0.131,0.008,0.321,273
32951,4/3/2017 23:00,5.7,995,14.72,1.3118,0.0002,0.1992,0.1453,0.1308,0.008,0.3206,261
32952,4/4/2017 0:00,4.3,1000,2.14,1.3132,0.0002,0.2,0.1458,0.1315,0.008,0.3199,297
32953,4/4/2017 1:00,6.4,993,2.54,1.3155,0.0002,0.1986,0.1479,0.1323,0.0079,0.3192,303
32954,4/4/2017 2:00,5.7,985,1.64,1.3169,0.0001,0.1974,0.1469,0.1328,0.0079,0.321,255
32955,4/4/2017 3:00,4.3,989,1.765,1.3226,0.0002,0.1976,0.1467,0.1332,0.0081,0.3208,285
32956,4/4/2017 4:00,2.9,992,3.28,1.4106,0.0001,0.2116,0.1553,0.1336,0.0112,0.3202,264
32957,4/4/2017 5:00,4.3,988,2.39,1.4322,0.0001,0.2132,0.1556,0.134,0.0119,0.3228,258
32958,4/4/2017 6:00,5,998,2.765,1.4302,0.0001,0.2125,0.1531,0.1345,0.012,0.3219,246
32959,4/4/2017 7:00,4.3,1000,4.505,1.4297,0.0001,0.2106,0.1529,0.1349,0.0118,0.322,243
32960,4/4/2017 8:00,7.9,1005,5.545,1.4301,0.0001,0.2126,0.1526,0.1344,0.012,0.3214,255
32961,4/4/2017 9:00,8.6,1003,11.715,1.4294,0.0001,0.2108,0.1525,0.134,0.0118,0.3225,228
32962,4/4/2017 10:00,8.6,1002,17.74,1.4267,0.0002,0.2103,0.1522,0.1342,0.0118,0.3211,198
32963,4/4/2017 11:00,10,991,25.89,1.4293,0.0001,0.2086,0.1545,0.1345,0.0117,0.3222,195
32964,4/4/2017 12:00,10.7,985,31.825,1.3421,0.0001,0.2087,0.152,0.1346,0.0119,0.2371,177
32965,4/4/2017 13:00,9.3,997,37.385,1.1212,0.0001,0.2081,0.1524,0.1347,0.0123,0.0155,192
32966,4/4/2017 14:00,10.7,1002,41.03,1.1331,0,0.2068,0.1524,0.1347,0.0117,0.0062,207
32967,4/4/2017 15:00,12.9,989,4.645,1.2548,0.0002,0.207,0.1522,0.1342,0.0096,0.004,207
32968,4/4/2017 16:00,11.4,1001,11.08,1.2462,0.0002,0.2062,0.1519,0.1343,0.0096,0.0001,183
32969,4/4/2017 17:00,10,986,14.475,1.2443,0.0002,0.2056,0.1513,0.1342,0.0096,0.0001,210
32970,4/4/2017 18:00,9.3,996,17.515,1.2483,0.0002,0.2047,0.1517,0.1342,0.0096,0.0001,183
32971,4/4/2017 19:00,4.3,986,18.93,1.2624,0.0002,0.205,0.1528,0.1351,0.0095,0.0001,216
32972,4/4/2017 20:00,5,1003,3.29,1.2597,0.0002,0.2048,0.1526,0.135,0.0095,0.0001,207
32973,4/4/2017 21:00,4.3,988,2.79,1.2597,0.0002,0.2054,0.1547,0.1348,0.0096,0.0001,210
32974,4/4/2017 22:00,5,1001,3.165,1.2538,0.0002,0.2058,0.1518,0.1341,0.0096,0.0001,252
32975,4/4/2017 23:00,4.3,1007,2.265,1.2529,0.0001,0.2082,0.1513,0.1338,0.0097,0.0001,240
32976,4/5/2017 0:00,0.7,988,3.53,1.2513,0.0002,0.2088,0.1508,0.1334,0.0097,0.0001,216
32977,4/5/2017 1:00,2.1,993,3.04,1.2059,0.0001,0.2095,0.1507,0.1336,0.0078,0.0001,216
32978,4/5/2017 2:00,0,997,2.2,1.1641,0.0002,0.2091,0.1503,0.1333,0.0062,0.0001,210
32979,4/5/2017 3:00,4.3,994,4.505,1.1596,0.0001,0.2091,0.1498,0.1324,0.0062,0.0001,222
32980,4/5/2017 4:00,0.7,992,2.14,1.1508,0.0002,0.2074,0.1503,0.1332,0.0061,0.0001,207
32981,4/5/2017 5:00,0,995,3.04,1.1517,0.0002,0.2088,0.1505,0.1328,0.0062,0.0001,210
32982,4/5/2017 6:00,0.7,997,4.955,1.1502,0.0002,0.2072,0.1511,0.1334,0.0061,0.0001,198
32983,4/5/2017 7:00,0.7,998,7.835,1.1491,0.0001,0.2058,0.1533,0.1334,0.006,0.0001,213
32984,4/5/2017 8:00,5,988,10.465,1.1461,0.0001,0.2058,0.1504,0.1334,0.006,0.0001,213
32985,4/5/2017 9:00,7.1,1001,12.255,1.1418,0.0001,0.2047,0.1502,0.1328,0.006,0.0001,213
32986,4/5/2017 10:00,6.4,998,5.005,1.1443,0.0001,0.2044,0.1502,0.1327,0.0062,0.0001,204
32987,4/5/2017 11:00,10.7,995,1.515,1.1813,0.0001,0.2034,0.1498,0.1325,0.008,0.0001,213
32988,4/5/2017 12:00,9.3,1005,2.78,1.0446,0.0002,0.2044,0.1492,0.1315,0.0078,0.0001,204
32989,4/5/2017 13:00,10,991,4.63,1.0465,0.0002,0.2065,0.1491,0.1317,0.0076,0.0001,222
32990,4/5/2017 14:00,10.7,1000,7.51,1.0847,0.0002,0.207,0.1842,0.1312,0.0073,0.0002,195
32991,4/5/2017 15:00,10.7,987,12.155,1.0883,0.0002,0.2056,0.1899,0.1307,0.0072,0.0002,207
32992,4/5/2017 16:00,11.4,995,15.3,1.0904,0.0002,0.2056,0.1903,0.1312,0.0071,0.0002,198
32993,4/5/2017 17:00,9.3,987,17.465,1.0903,0.0002,0.2067,0.1903,0.1313,0.0072,0.0002,204
32994,4/5/2017 18:00,8.6,996,19.755,1.0917,0.0002,0.207,0.1926,0.1311,0.0072,0.0002,213
32995,4/5/2017 19:00,5.7,992,20.52,1.0894,0.0002,0.2074,0.1897,0.1308,0.0072,0.0002,258
32996,4/5/2017 20:00,5.7,983,20.91,1.0889,0.0002,0.2094,0.1894,0.1308,0.0073,0.0002,270
32997,4/5/2017 21:00,5.7,993,1.765,1.0878,0.0002,0.2106,0.189,0.1303,0.0074,0.0002,267
32998,4/5/2017 22:00,4.3,998,2.405,1.2662,0.0002,0.388,0.189,0.1306,0.0163,0.0001,273
32999,4/5/2017 23:00,3.6,987,1.89,1.8236,0.0002,0.9457,0.1886,0.1304,0.0443,0.0002,264
33000,4/6/2017 0:00,5,990,4.055,1.8071,0.0004,0.7986,0.1888,0.2766,0.034,0.0002,300
33001,4/6/2017 1:00,5,988,5.47,1.9997,0.0005,0.9451,0.1889,0.355,0.0398,0.0004,309
33002,4/6/2017 2:00,2.1,990,1.89,1.7751,0.0005,0.7294,0.1888,0.3472,0.029,0.0003,300
33003,4/6/2017 3:00,1.4,989,2.14,1.2473,0.0004,0.2096,0.1883,0.3413,0.003,0,318
33004,4/6/2017 4:00,0.7,982,1.64,1.2421,0.0004,0.2094,0.188,0.3369,0.003,0,300
33005,4/6/2017 5:00,0.7,983,2.905,1.2351,0.0004,0.2069,0.19,0.3325,0.003,0,294
33006,4/6/2017 6:00,0.7,986,4.045,1.2277,0.0004,0.203,0.1876,0.3296,0.0028,0,291
33007,4/6/2017 7:00,2.1,994,2.265,1.2228,0.0004,0.2021,0.1876,0.3272,0.0028,0,294
33008,4/6/2017 8:00,5,996,3.165,1.2192,0.0004,0.2016,0.1876,0.325,0.0028,0,294
33009,4/6/2017 9:00,4.3,993,3.415,1.2232,0.0005,0.2015,0.1885,0.3243,0.0027,0,264
33010,4/6/2017 10:00,7.9,983,4.83,1.2194,0.0004,0.2011,0.1881,0.3217,0.0027,0,267
33011,4/6/2017 11:00,8.6,990,2.54,1.218,0.0004,0.1997,0.1881,0.3204,0.0027,0,294
33012,4/6/2017 12:00,8.6,987,4.18,1.2168,0.0004,0.2,0.1883,0.319,0.0027,0,318
33013,4/6/2017 13:00,8.6,997,5.07,1.2101,0.0004,0.1988,0.1876,0.317,0.0027,0,321
33014,4/6/2017 14:00,10.7,986,6.21,1.2076,0.0004,0.1984,0.1875,0.3156,0.0027,0,357
33015,4/6/2017 15:00,10.7,985,3.54,1.2161,0.0004,0.1976,0.1874,0.3147,0.0026,0,375
33016,4/6/2017 16:00,11.4,993,5.67,1.21,0.0004,0.1974,0.1879,0.3146,0.0019,0,384
33017,4/6/2017 17:00,9.3,997,6.435,1.2141,0.0004,0.1971,0.1909,0.3143,0.002,0,411
33018,4/6/2017 18:00,7.9,978,2.265,1.0461,0.0003,0.1964,0.1888,0.1648,0.0054,0.0001,396
33019,4/6/2017 19:00,7.1,979,2.84,0.974,0.0002,0.1978,0.1887,0.1304,0.0064,0.0003,456
33020,4/6/2017 20:00,4.3,994,2.515,0.9739,0.0002,0.1969,0.1888,0.1308,0.0065,0.0002,480
33021,4/6/2017 21:00,4.3,982,2.14,0.9439,0.0003,0.1962,0.1888,0.131,0.0064,0.0002,474
33022,4/6/2017 22:00,5.7,999,2.64,2.0504,0.0002,0.2486,0.2038,0.1322,0.0086,0.0004,513
33023,4/6/2017 23:00,5,986,2.905,1.2324,0.0003,0.2644,0.2633,0.1309,0.0097,0.0005,582
33024,4/7/2017 0:00,4.3,994,2.98,1.3365,0.0002,0.2642,0.2823,0.1306,0.0095,0.0006,546
33025,4/7/2017 1:00,5,982,3.745,1.4473,0.0001,0.2635,0.2671,0.1306,0.0095,0.0006,528
33026,4/7/2017 2:00,5.7,1000,4.57,1.4988,0.0001,0.262,0.2615,0.1305,0.0094,0.0006,507
33027,4/7/2017 3:00,5,987,2.915,1.3339,0.0002,0.2634,0.2624,0.1323,0.0094,0.0005,474
33028,4/7/2017 4:00,3.6,982,3.43,1.357,0.0002,0.2628,0.2554,0.1317,0.0095,0.0005,474
33029,4/7/2017 5:00,3.6,989,4.445,1.7282,0,0.2621,0.2495,0.1305,0.0092,0.0006,462
33030,4/7/2017 6:00,4.3,993,2.14,1.3682,0.0002,0.2626,0.2955,0.1301,0.0094,0.0006,447
33031,4/7/2017 7:00,5.7,987,1.64,1.4002,0.0002,0.2622,0.3077,0.1298,0.0094,0.0006,456
33032,4/7/2017 8:00,4.3,997,3.68,1.1358,0.0003,0.2615,0.313,0.1296,0.0095,0.0006,462
33033,4/7/2017 9:00,5,995,6.935,1.1218,0.0004,0.2612,0.3102,0.1301,0.0095,0.0006,468
33034,4/7/2017 10:00,7.9,983,2.015,1.1185,0.0003,0.2601,0.3077,0.13,0.0094,0.0006,474
33035,4/7/2017 11:00,9.3,992,2.79,1.1196,0.0003,0.2597,0.3079,0.1303,0.0094,0.0006,495
33036,4/7/2017 12:00,8.6,999,3.665,1.1193,0.0003,0.2588,0.308,0.1305,0.0093,0.0005,510
33037,4/7/2017 13:00,10,988,1.64,1.1179,0.0003,0.2577,0.3081,0.1306,0.0093,0.0006,501
33038,4/7/2017 14:00,10,986,3.415,1.1173,0.0003,0.2584,0.308,0.1301,0.0093,0.0006,531
33039,4/7/2017 15:00,9.3,984,6.795,1.235,0.0003,0.3726,0.3099,0.1302,0.015,0.0005,573
33040,4/7/2017 16:00,10,991,2.765,1.866,0.0004,0.998,0.3095,0.1315,0.0463,0.0002,630
33041,4/7/2017 17:00,8.6,984,1.765,1.5562,0.0003,0.6944,0.3076,0.1304,0.0311,0.0004,660
33042,4/7/2017 18:00,8.6,988,3.53,1.6427,0.0003,0.7809,0.3082,0.1304,0.0355,0.0003,678
33043,4/7/2017 19:00,7.9,989,4.045,1.7767,0.0003,0.9165,0.3078,0.1303,0.0423,0.0002,657
33044,4/7/2017 20:00,5.7,997,1.515,1.1679,0.0003,0.2647,0.3214,0.1292,0.0092,0.0007,681
33045,4/7/2017 21:00,5.7,994,1.765,1.1808,0.0003,0.2661,0.3334,0.1292,0.0092,0.0007,702
33046,4/7/2017 22:00,6.4,992,2.39,1.164,0.0003,0.2663,0.3174,0.129,0.0093,0.0006,717
33047,4/7/2017 23:00,5.7,992,1.965,1.162,0.0002,0.2664,0.3155,0.1291,0.0093,0.0006,666
33048,4/8/2017 0:00,5,981,3.415,1.1411,0.0003,0.2509,0.3091,0.1292,0.0086,0.0007,654
33049,4/8/2017 1:00,5,989,1.575,1.1302,0.0003,0.2385,0.3096,0.1298,0.0081,0.0007,621
33050,4/8/2017 2:00,3.6,985,3.29,1.1345,0.0003,0.2392,0.3126,0.1296,0.008,0.0007,600
33051,4/8/2017 3:00,4.3,992,4.18,1.1302,0.0002,0.2382,0.3098,0.1293,0.008,0.0006,621
33052,4/8/2017 4:00,4.3,989,2.515,1.1292,0.0003,0.2384,0.3092,0.1286,0.0079,0.0007,606
33053,4/8/2017 5:00,4.3,979,2.765,1.1287,0.0003,0.2377,0.3101,0.129,0.008,0.0007,585
33054,4/8/2017 6:00,5,992,1.89,1.1469,0.0003,0.2381,0.3296,0.1289,0.0079,0.0008,606
33055,4/8/2017 7:00,5,983,1.7,0.9449,0.0001,0.237,0.2088,0.0519,0.0081,0.0005,603
33056,4/8/2017 8:00,5,994,2.64,0.8797,0.0001,0.2363,0.1879,0.0088,0.008,0.0006,585
33057,4/8/2017 9:00,5.7,999,2.64,0.8793,0.0001,0.2365,0.1872,0.0087,0.008,0.0006,597
33058,4/8/2017 10:00,7.9,989,2.64,0.8775,0,0.2364,0.1884,0.0088,0.008,0.0006,600
33059,4/8/2017 11:00,10.7,991,2.54,0.8971,0.0001,0.2357,0.1871,0.0319,0.0081,0.0005,579
33060,4/8/2017 12:00,10,999,1.765,0.9997,0.0002,0.2361,0.1968,0.1244,0.0085,0.0004,606
33061,4/8/2017 13:00,11.4,987,3.53,1.0336,0.0002,0.2359,0.231,0.1241,0.0083,0.0004,609
33062,4/8/2017 14:00,10.7,984,4.295,1.1168,0.0002,0.2364,0.2626,0.1246,0.0086,0.0005,627
33063,4/8/2017 15:00,11.4,981,3.165,1.2436,0.0002,0.236,0.2163,0.1244,0.0097,0.1276,651
33064,4/8/2017 16:00,12.1,980,1.765,1.4895,0.0002,0.2368,0.2262,0.126,0.0093,0.3604,630
33065,4/8/2017 17:00,11.4,994,3.405,1.958,0.0001,0.2364,0.2543,0.1297,0.0086,0.793,678
33066,4/8/2017 18:00,10,984,3.355,2.4333,0.0001,0.2357,0.2505,0.129,0.0085,1.2802,690
33067,4/8/2017 19:00,7.1,990,4.995,2.611,0,0.2359,0.2705,0.1288,0.0084,1.4398,729
33068,4/8/2017 20:00,7.9,998,2.015,2.6559,0,0.2351,0.2686,0.1278,0.0083,1.4917,717
33069,4/8/2017 21:00,6.4,997,2.78,2.7456,0,0.2365,0.2321,0.1277,0.0084,1.6168,711
33070,4/8/2017 22:00,5.7,999,1.325,2.8569,0,0.2356,0.2292,0.1271,0.0081,1.7332,693
33071,4/8/2017 23:00,5.7,997,2.965,2.9023,0,0.2354,0.2567,0.1277,0.0081,1.7496,744
33072,4/9/2017 0:00,6.4,995,4.105,1.1242,0.0002,0.1386,0.2751,0.1275,0.0044,0.0419,696
33073,4/9/2017 1:00,6.4,987,3.04,1.0565,0.0002,0.1148,0.2666,0.1273,0.0033,0.0065,657
33074,4/9/2017 2:00,7.1,1002,1.515,1.0519,0.0002,0.1151,0.2602,0.128,0.0033,0.0062,660
33075,4/9/2017 3:00,5.7,986,2.14,1.0567,0.0003,0.1163,0.2621,0.1297,0.0033,0.0005,627
33076,4/9/2017 4:00,4.3,997,1.765,1.0562,0.0003,0.1162,0.262,0.1294,0.0032,0.0004,582
33077,4/9/2017 5:00,3.6,986,2.325,1.0758,0.0003,0.1608,0.2568,0.1298,0.0056,0.0005,618
33078,4/9/2017 6:00,3.6,987,2.265,0.9824,0.0003,0.126,0.2488,0.1299,0.0035,0.0005,603
33079,4/9/2017 7:00,5.7,996,2.765,0.9712,0.0002,0.1331,0.2487,0.1296,0.0038,0.0004,582
33080,4/9/2017 8:00,5.7,984,1.765,1.0146,0.0002,0.1751,0.2497,0.13,0.0064,0.0005,570
33081,4/9/2017 9:00,7.9,994,3.28,1.0513,0.0002,0.2083,0.256,0.1295,0.0086,0.0005,555
33082,4/9/2017 10:00,10,988,2.415,1.0383,0.0002,0.2079,0.2485,0.1292,0.0086,0.0005,594
33083,4/9/2017 11:00,8.6,991,6.795,0.9297,0,0.2076,0.2543,0.129,0.0102,0.0006,567
33084,4/9/2017 12:00,10,992,1.64,0.905,0,0.2068,0.2547,0.1283,0.0104,0.0006,564
33085,4/9/2017 13:00,12.9,1000,5.005,0.9036,0,0.2061,0.2537,0.1284,0.0104,0.0006,546
33086,4/9/2017 14:00,12.9,1000,6.295,0.9004,0,0.2036,0.2535,0.1279,0.0103,0.0006,525
33087,4/9/2017 15:00,12.9,993,9.3,0.8993,0,0.2014,0.2535,0.1288,0.0102,0.0006,504
33088,4/9/2017 16:00,10.7,993,10.965,0.9,0,0.1996,0.2542,0.1291,0.0101,0.0006,480
33089,4/9/2017 17:00,10,999,13.38,0.9448,0,0.2419,0.2548,0.1298,0.013,0.0006,480
33090,4/9/2017 18:00,7.9,985,2.39,1.0069,0,0.2612,0.2969,0.1296,0.0143,0.0008,498
33091,4/9/2017 19:00,7.9,986,3.54,1.0286,0,0.2597,0.3187,0.1299,0.0142,0.0008,546
33092,4/9/2017 20:00,7.9,982,4.455,1.0392,0,0.2594,0.3207,0.1299,0.0142,0.0008,567
33093,4/9/2017 21:00,9.3,1000,6.62,1.0409,0,0.2585,0.3184,0.1301,0.0143,0.0008,588
33094,4/9/2017 22:00,7.1,996,1.64,0.9512,0.0001,0.2582,0.3177,0.0419,0.0137,0.001,552
33095,4/9/2017 23:00,7.1,983,3.28,0.9151,0.0001,0.2563,0.3171,0.0088,0.0133,0.001,585
33096,4/10/2017 0:00,5.7,984,2.515,0.9173,0.0001,0.2551,0.3208,0.0089,0.0132,0.001,576
33097,4/10/2017 1:00,5.7,990,3.305,0.9456,0.0001,0.2579,0.3216,0.0089,0.0134,0.001,564
33098,4/10/2017 2:00,6.4,999,2.14,0.9466,0.0001,0.2559,0.3268,0.0089,0.0133,0.0011,552
33099,4/10/2017 3:00,5.7,992,3.655,0.9286,0.0001,0.2554,0.3184,0.0089,0.0133,0.001,558
33100,4/10/2017 4:00,7.1,997,2.665,0.9406,0.0001,0.2542,0.3174,0.0089,0.0132,0.001,576
